crash_id,intersection_id,int_num,direction,distance,latitude,longitude
562507,9396,25893,At,0,37.3799394048467,-121.909161683048
562491,,32614,East,,,
562663,3677,2397,South,220,37.3310118766297,-121.909155861101
562677,,32515,,51,,
562667,6507,108228,West,20,37.2786650379806,-121.818212055555
562685,4053,106061,At,0,37.332016632176,-121.886017005657
562690,1794,108998,At,0,37.2748301310297,-121.886471559225
562691,8877,32482,West,40,37.370002807115,-121.843114607932
562692,3357,79122,North,18,37.3242643275177,-121.868806655708
562714,6273,39126,At,0,37.2602640006093,-121.810145521627
562701,1463,106006,At,0,37.3440416370355,-121.864846238692
562703,6648,32339,North,42,37.3668833578698,-121.839866341395
562709,4185,47321,At,0,37.3015393656257,-121.864264794492
562724,,79419,North,,,
562705,8099,26861,South,250,37.3580208229103,-121.820834472111
562506,9224,31712,West,120,37.3710582719712,-121.869995235818
562476,6928,15157,South,209,37.3076796768672,-121.824627685798
562469,7493,32922,South,45,37.3237327576849,-121.808419514502
562496,6714,32823,At,0,37.307129805346,-121.810834931531
562483,5571,68860,At,0,37.3574374307167,-121.817236538329
562504,4083,84116,North,48,37.2925978927291,-121.889555910448
562511,8165,53580,At,0,37.3232137333747,-121.811182082249
562509,,144118,South,634,,
562530,6307,32801,South,232,37.344162142224,-121.822457580164
562535,4900,32988,At,0,37.2769280890047,-121.841896687463
562528,12632,4553,At,0,37.3338417222433,-121.895463160939
562527,12495,78100,At,0,37.3202914372995,-121.995578345034
562520,8369,74799,North,26,37.3238741027172,-121.823809067152
562531,598,63425,North,954,37.2784819624002,-121.878249230277
562541,,79640,,,,
562540,7465,33032,At,0,37.3312488480137,-121.812755896453
562587,1463,106006,At,0,37.3440416370355,-121.864846238692
562585,947,4586,At,0,37.262984642842,-121.87667903948
562555,3831,88351,At,0,37.3231189187992,-121.87941857597
562574,3781,60697,South,90,37.3245787328531,-121.881931633899
562582,2344,115323,South,26,37.3078090980873,-121.916190898574
562583,1616,64019,At,0,37.3107045964622,-121.917407548455
562566,4249,64690,South,12,37.3102663045586,-121.9023722824
562557,1639,82961,West,15,37.3234278630713,-121.923857008677
562584,2342,78550,At,0,37.295447428943,-121.913546766633
562579,10067,17544,North,315,37.374493286536,-121.873694624971
562577,6129,27928,At,0,37.2509053623627,-121.788674265626
562601,237,50599,At,0,37.2490645492795,-121.894612626199
562617,3633,60235,At,0,37.3533694343792,-121.903458038717
562590,,105423,North,,,
562606,9935,13750,North,348,37.2725442240429,-121.935583165356
562613,,4652,East,,,
562614,,20338,North,,,
562604,3391,92949,South,210,37.3276176290879,-121.900919170227
562620,9205,102343,At,0,37.3697192008207,-121.903917837248
562630,10076,85381,North,148,37.2434185985719,-121.931240630027
562638,5628,78385,South,74,37.2892973230308,-121.821662333015
562639,10556,2111,At,0,37.3989029913499,-121.868352990206
562644,4750,39533,South,250,37.3354893391636,-121.907771862006
562651,5232,20459,East,388,37.251314475977,-121.829505238572
562646,7314,46750,South,230,37.326386800097,-121.833369389957
562648,5592,106545,At,0,37.2805328636916,-121.823418584239
562627,1137,22285,West,77,37.2223231012832,-121.867604263508
562634,1645,88912,South,230,37.3228129214541,-121.920512514385
562652,1488,143999,At,0,37.2867389464814,-121.922553675812
562670,1691,37663,North,20,37.2615227815599,-121.88564899656
562664,1431,20943,West,258,37.2709981045713,-121.853156793315
561573,,72610,,,,
561581,6666,79408,South,55,37.3088856744749,-121.812341078796
561580,,2694,South,,,
561609,,88330,North,,,
561602,5232,20459,At,0,37.2512882402935,-121.830837816662
562764,8332,127764,At,0,37.2729464245775,-121.736628017906
562748,3831,88351,At,0,37.3231189187992,-121.87941857597
562744,3428,86547,At,0,37.3627148882785,-121.875579562505
562759,6842,73314,North,43,37.3636852676228,-121.826034429942
562753,10264,74139,West,90,37.4018685994774,-121.862897919279
562737,3042,2276,At,0,37.3507708982281,-121.920732230281
562734,4055,79100,North,95,37.322945788489,-121.872090241858
562752,3833,10295,South,418,37.3281206701347,-121.900005680628
562756,6668,6027,North,60,37.3586410772638,-121.843628153466
562755,4022,28137,At,0,37.3291413593567,-121.901968347202
562790,5480,89902,At,0,37.3017782359273,-121.822385060886
562791,10884,32691,At,0,37.4069518869015,-121.887876273163
562796,5547,78638,At,0,37.3126336588294,-121.83652166864
562794,,47497,West,,,
562770,3886,6049,At,0,37.3528022329689,-121.855527411631
562768,8586,73798,At,0,37.3348783058864,-121.829037932528
562795,8101,9460,North,132,37.3581343568949,-121.814730770697
562789,3545,121813,West,66,37.335346394955,-121.896753882486
562775,7415,79705,North,55,37.3258775816594,-121.829360624396
562797,7148,71125,East,318,37.3468904274641,-121.803954029455
562766,4596,92773,At,0,37.2724534188541,-121.828997671685
562847,4772,73853,At,0,37.3619707925456,-121.891342229228
562865,,15025,West,250,,
562813,6539,6401,At,0,37.3203020005604,-121.828906491122
562820,,30470,West,225,,
562862,4054,106149,South,185,37.3320674834465,-121.884660806768
562837,3819,84017,At,0,37.3168531701201,-121.907491750815
562812,5475,85910,East,135,37.3130207221004,-121.839844852726
562852,3658,55945,At,0,37.3336002309667,-121.874329639321
562838,4516,63062,At,0,37.3566501613223,-121.901552169179
562814,1639,82961,East,18,37.323429748293,-121.923743578815
562864,2102,123540,South,50,37.2949979579067,-121.872558172321
562842,4286,82719,At,0,37.2369757020888,-121.81685624312
562857,,96865,,51,,
562858,9854,143986,East,35,37.3250198133177,-121.771572256135
562913,3921,10493,West,250,37.3219505833553,-121.901587623521
562907,3502,110318,At,0,37.3401051968392,-121.890647110511
562908,667,73127,North,400,37.2645670967041,-121.917431007301
562923,5716,1341,At,0,37.3124160541249,-121.801909914064
562899,,26729,South,,,
562900,8487,118997,North,78,37.3343066394498,-121.800152612775
562872,8612,79617,East,10,37.3399222174029,-121.843083661235
562910,1509,49180,West,30,37.3038872331859,-121.922618805723
562920,,16158,East,,,
562927,3448,40116,West,270,37.3428167722722,-121.899695810853
562919,,64272,West,,,
562894,2232,67726,At,0,37.3087805869372,-121.922295584899
562897,,79749,North,,,
562898,6857,44835,South,170,37.2749903764623,-121.800218092774
562912,10009,94654,West,100,37.3846337303897,-121.890550448937
562933,4637,27444,At,0,37.3571378004341,-121.906196531235
562931,11749,107580,At,0,37.310672931181,-121.977339645323
562932,7380,82818,North,35,37.3400332489145,-121.821575624152
562968,1753,117963,At,0,37.3369609432866,-121.857844954544
562943,8282,140381,South,318,37.2475598303205,-121.803966048978
562976,,89957,East,,,
562953,3847,41360,At,0,37.3398271592029,-121.89531397711
562971,,13727,North,,,
562964,,102805,East,220,,
562974,10825,81333,South,65,37.409067466555,-121.882553184938
562975,,55934,,,,
562969,11903,30689,East,50,37.3082354811531,-121.972852241329
562944,6714,32823,At,0,37.307129805346,-121.810834931531
562990,8424,91079,North,737,37.3320945562467,-121.843619960974
562996,12356,49664,At,0,37.3106874143092,-121.93046669689
562747,10828,32273,At,0,37.4033199202935,-121.882116613043
562730,,64525,South,758,,
562749,4746,62952,At,0,37.3615350008916,-121.905209791758
562736,,41381,North,200,,
562732,1639,82961,North,90,37.3236744307623,-121.923819535557
562751,5523,64415,South,16,37.3149556462015,-121.846086597055
562735,7287,80519,At,0,37.3382751378389,-121.845526697156
562729,12000,101397,South,135,37.3557210195036,-121.845957956465
562739,,13837,West,,,
562740,,132076,,,,
562807,12654,138159,West,70,37.340862409795,-121.84169018305
562808,6697,108162,East,350,37.3085713246873,-121.846726834798
562776,3757,108008,East,91,37.3397273825153,-121.89143354868
562994,5232,20459,At,0,37.2512882402935,-121.830837816662
562978,3668,103487,At,0,37.325191947632,-121.888091162601
563000,3742,84688,At,0,37.3211563349771,-121.886615372574
562981,4329,25960,At,0,37.2591070185495,-121.81171271253
562993,7311,70950,At,0,37.3296346604775,-121.836704625621
563007,4934,108415,At,0,37.3316020752679,-121.87853842059
563011,3964,55835,At,0,37.3350431892819,-121.875404470736
562986,6540,6368,West,30,37.3195486317529,-121.828028079547
563053,3337,86844,North,128,37.3604930958264,-121.891095836522
563045,11795,113596,At,0,37.3090418935866,-121.950054402359
563077,4040,18754,At,0,37.3217358075497,-121.897847033125
563072,4197,35760,At,0,37.2910385207434,-121.884306446838
563051,3773,60664,West,140,37.3231297903542,-121.881322897902
562771,4999,62996,West,80,37.3314078642075,-121.883065126966
562784,,85590,South,500,,
562779,5523,64415,South,750,37.3135895592708,-121.844501183547
562786,5393,57100,At,0,37.3164837717918,-121.820281264708
562806,3782,106677,East,60,37.3351592028538,-121.892681373349
562792,,138346,West,,,
562799,2098,47497,North,135,37.303891408727,-121.861454852357
562783,1641,102640,North,460,37.3235005009193,-121.911407722324
562850,4392,71060,East,190,37.256372156877,-121.818802801908
562816,9278,36805,At,0,37.3810167046104,-121.916817703264
562836,1245,7590,At,0,37.239181042871,-121.922684764424
562854,4946,19854,West,36,37.2506221683028,-121.839760701769
562819,8224,92916,At,0,37.3447711115381,-121.819288432101
562860,3551,15113,West,266,37.3618738399826,-121.883610490429
562835,7185,85942,West,95,37.3643700037017,-121.8514233274
562863,9632,99989,North,51,37.3837800676635,-121.85584464418
562861,3644,55880,At,0,37.3441279297392,-121.882168971299
562817,10882,9965,North,64,37.2703822914105,-121.931981473797
562815,12364,53965,South,100,37.2985203021776,-121.954458501998
562859,3665,106369,At,0,37.3388776853166,-121.879692000934
562822,12192,97470,South,21,37.3204509824007,-121.950152888123
562855,7956,32416,At,0,37.3966807050793,-121.871760688498
562870,1269,1660,East,2,37.2631420653782,-121.864849015521
562902,6658,105885,East,390,37.3532026279839,-121.845641764611
562925,7732,51787,North,402,37.3961214226155,-121.827584915592
562874,10878,14145,At,0,37.2746668507603,-121.933831478915
562697,,6027,South,,,
562698,11748,44439,East,51,37.3039310706111,-122.012982886687
562687,4994,63051,At,0,37.3300811745677,-121.881755779874
562662,8128,143916,West,72,37.3572123777824,-121.823858318412
562669,2907,63788,North,65,37.3318633921606,-121.921532748339
562674,1367,30337,South,100,37.2328198200103,-121.903461966689
562675,4760,103421,South,45,37.3300075126182,-121.877347463895
562716,,79188,South,,,
562715,9265,17632,At,0,37.3880358498224,-121.859127421693
562719,3865,37113,At,0,37.3601260145702,-121.857702264443
562720,8168,10141,West,75,37.3274050076406,-121.847521633828
562712,10352,6456,At,0,37.4216702335562,-121.940094163777
562725,,39126,West,,,
562916,10032,73402,North,27,37.2721604276742,-121.93103311844
562917,2725,69728,North,570,37.2959382360619,-121.922673796698
562926,,18809,,200,,
562924,6306,32240,At,0,37.3552984001993,-121.830843538776
562877,8361,76230,East,45,37.3470663779929,-121.832529626053
562895,4053,106061,South,200,37.3315343094594,-121.88568862042
562876,523,20338,North,60,37.2505231834681,-121.858874825559
562905,3537,7996,North,20,37.3387689041584,-121.859646411598
562880,,74161,At,0,,
562915,4061,63007,North,210,37.3381627268688,-121.88777609338
562869,12409,15223,North,70,37.3139693208653,-121.945705461963
562921,9206,25850,West,155,37.3822015559663,-121.905367622872
562965,4870,33043,At,0,37.2745763746435,-121.849840063884
562706,10522,114377,West,55,37.2708189730785,-121.982899196874
562750,4183,100539,At,0,37.3137574996286,-121.865246136102
562731,6700,1275,South,33,37.3113519773476,-121.808120489392
562727,6100,108239,At,0,37.2785882604067,-121.816364566679
562754,988,19909,South,58,37.2362037773591,-121.903507729709
562728,1464,106028,North,30,37.3447949302643,-121.863553894064
562746,10029,14189,At,0,37.2578598565363,-121.948530076431
562743,4783,100528,South,200,37.3178641961728,-121.858161780881
562741,1823,55802,North,18,37.3379760755782,-121.877586793559
562757,8612,79617,At,0,37.3399036774045,-121.843109039209
562804,,55747,North,,,
562805,4700,55681,At,0,37.3498320779517,-121.88641951042
562787,9811,77945,At,0,37.3911674715755,-121.92092571866
562966,7247,6324,At,0,37.3193404160144,-121.826540932936
562936,10067,17544,West,305,37.3737905292414,-121.873062425566
562963,2695,132076,East,20,37.2778537750705,-121.871743718426
562938,6833,78210,South,51,37.3486332201788,-121.847178044252
562959,3328,110373,South,222,37.3511923535997,-121.866398533535
562928,,106402,,51,,
562967,254,99692,At,0,37.2528323727979,-121.858870571545
562956,5994,39423,At,0,37.3488268103502,-121.834369058383
562972,,26399,North,,,
562960,4142,4311,At,0,37.3175991477912,-121.88122288451
562935,4049,107051,East,80,37.3367841517781,-121.889275823303
562982,6677,86239,At,0,37.3493422836441,-121.849206185362
563006,3648,56880,North,330,37.346086844039,-121.896529350443
562985,4352,44780,West,30,37.2793464196624,-121.817443572336
563012,5730,23374,East,72,37.2981563173746,-121.820881850907
563017,6697,108162,East,51,37.30804900445,-121.847520085736
562998,4596,92773,North,1000,37.2724534188541,-121.828997671685
562987,3075,89583,At,0,37.3567445090452,-121.862690077161
563009,7362,79485,North,51,37.3337077587208,-121.837081090875
562979,508,4575,At,0,37.2508167466799,-121.875315258691
562997,11063,137587,At,0,37.3061708231633,-121.850268335264
563004,7471,86723,West,373,37.3660468724958,-121.80559395214
563036,1450,111671,At,0,37.3053856036793,-121.851425814961
563020,1230,121032,South,30,37.252911990466,-121.866778479979
563029,11415,13870,At,0,37.3319647739336,-121.934560185
563068,4515,62875,At,0,37.354875357204,-121.900228403208
562785,,89473,West,,,
562769,6735,83445,West,110,37.2985442370174,-121.836779040837
562802,4022,28137,East,15,37.3291436992371,-121.901916840853
562777,3042,2276,South,360,37.3507708982281,-121.920732230281
562801,2222,74898,At,0,37.2862700072395,-121.885270480067
562772,3279,42371,West,19,37.3644089043508,-121.892310042766
562782,2098,47497,North,367,37.3043902790244,-121.861951076084
562800,11095,75019,At,0,37.3078735198064,-122.014401911512
562798,10983,19084,South,264,37.3136198353962,-121.977043060478
562833,2980,56847,At,0,37.3463070629573,-121.89384463605
562827,6718,48487,At,0,37.3047695399555,-121.808871097833
562811,6792,125630,West,150,37.2818255442695,-121.764063225637
562853,862,24243,At,0,37.2578419528916,-121.893385221518
562828,12650,125300,At,0,37.30236250228,-121.817883781565
562846,4761,71554,At,0,37.3538766196506,-121.902331679048
562843,4781,4201,At,0,37.3216798206825,-121.861883568109
562818,7956,32416,At,0,37.3966807050793,-121.871760688498
562834,8161,108987,East,38,37.3589974081668,-121.835804910405
562832,6286,94225,At,0,37.3478889106613,-121.811629423311
562856,11654,104565,South,543,37.305838804092,-121.972258216574
562839,8259,17181,North,220,37.2332143542565,-121.772258145397
562823,,74161,At,0,,
562893,2814,92828,South,51,37.2946038973103,-121.852328726451
562888,8372,39764,At,0,37.324475962387,-121.824410936344
562873,,125234,At,0,,
562891,7697,69211,East,48,37.3295284867921,-121.794031362908
562867,4509,90090,East,155,37.3416668559521,-121.861862451386
562914,3660,111704,South,110,37.3328419851025,-121.875187989437
562889,4499,77846,At,0,37.3519206579731,-121.869872196931
562875,4133,87966,At,0,37.3336333118081,-121.890692569465
562911,,73886,West,,,
562918,6982,32999,West,123,37.3506005893623,-121.82731218724
562887,8368,79640,North,100,37.3225853537039,-121.826108378101
562885,4776,59938,South,100,37.3394349137189,-121.887260588567
562903,4949,20041,At,0,37.2511697341654,-121.83458329577
562866,11360,14024,North,17,37.3176114806688,-121.931853475462
562881,6982,32999,East,50,37.3509235481016,-121.826876707981
562878,9771,30502,At,0,37.261742397325,-121.931410777428
562948,508,4575,West,265,37.2507578442763,-121.87622228911
562934,12265,117919,West,341,37.3230456442478,-121.997540329624
562970,11200,14112,At,0,37.3015234051056,-121.931711069943
562954,4163,70454,South,50,37.3187855848625,-121.913737755413
562929,12670,144130,West,9,37.3176795992748,-121.832659867664
562939,9767,82390,South,90,37.3759185042229,-121.857727038165
562962,3681,54834,At,0,37.323218438975,-121.870877716363
562947,9909,130426,At,0,37.3880150198043,-121.897962888784
562942,4518,59620,West,30,37.3537067914231,-121.884371325072
562940,982,40776,West,10,37.228968232241,-121.866979353134
562941,4124,4487,At,0,37.3221182391913,-121.884586593311
562955,,17445,East,75,,
562999,3444,59630,South,27,37.3472816158526,-121.879461570962
562991,8418,70960,At,0,37.3305546866132,-121.835246817802
562723,1753,117963,North,210,37.3374121597107,-121.858294858228
562733,4059,107117,At,0,37.3371730039942,-121.888463450994
562765,,104521,North,,,
562761,,110318,,51,,
562745,10556,2111,At,0,37.3989029913499,-121.868352990206
562762,2760,119701,West,250,37.3112467718858,-121.905288407585
562760,598,63425,At,0,37.2784819624002,-121.878249230277
562763,,116555,South,,,
562738,9930,25937,North,10,37.3773778265639,-121.913156651217
562742,3013,107062,North,42,37.3439528689373,-121.874455283047
562758,685,50500,At,0,37.2499902424824,-121.898669238299
562773,,125465,East,23,,
562774,12669,32372,At,0,37.3718829667928,-121.844780207227
563019,7259,89484,North,218,37.3512093585307,-121.823367403661
562980,5480,89902,At,0,37.3017782359273,-121.822385060886
563014,,84809,East,,,
563015,4223,4751,At,0,37.2891458178023,-121.881159363596
562984,4183,100539,East,100,37.3139349829531,-121.864983723974
562989,9817,24529,North,298,37.3933473303244,-121.914204537049
563002,1652,38389,At,0,37.3453932913731,-121.91635905888
562977,3321,15014,East,15,37.349620148563,-121.862223540319
562995,350,4707,At,0,37.2199387677385,-121.860029468931
563028,,92784,South,160,,
563054,9293,103828,South,27,37.3859282266751,-121.829673715029
563052,9396,25893,At,0,37.3799394048467,-121.909161683048
563065,4986,62941,At,0,37.3286003610731,-121.880620931563
562810,4447,2420,At,0,37.3388261982536,-121.92074089187
562803,6176,30975,South,50,37.2276605009458,-121.799156335265
562793,4121,4443,South,80,37.3363212810914,-121.89518762401
562788,11417,95446,North,298,37.3404895784503,-121.931952604097
562778,12513,79188,South,250,37.3195813263153,-121.972911260393
562809,9827,92520,At,0,37.3989097950719,-121.93203764727
562767,2592,30887,At,0,37.3010330662309,-121.905675112265
562780,12670,144130,East,117,37.3178919717993,-121.832318058257
562781,2098,47497,South,150,37.3032765932771,-121.860849371982
562830,3729,107073,At,0,37.339192210436,-121.884190880227
562848,3510,119723,South,6,37.3280447973091,-121.890272867131
562845,3659,95996,At,0,37.3326025002485,-121.876433223162
562844,226,3080,East,30,37.2703268995393,-121.85760297
562851,122,63370,At,0,37.2673054301618,-121.92228693179
562826,2280,43966,At,0,37.3145211354837,-121.872040871248
562821,8368,79640,At,0,37.3223712326552,-121.825893103391
562829,10981,22824,At,0,37.3159451347215,-121.966006114294
562831,4116,59861,At,0,37.329100519992,-121.879564455654
562849,3318,107260,South,117,37.3463082532306,-121.868437846195
562824,1165,126015,At,0,37.275995217587,-121.862188642925
562825,,144129,At,0,,
562840,,23561,West,150,,
562841,8838,117017,At,0,37.3248800879719,-121.783889690239
562879,6012,89462,North,51,37.3490735406566,-121.82188303507
562890,340,23484,East,84,37.2572758019301,-121.894608817557
562922,7287,80519,At,0,37.3382751378389,-121.845526697156
562909,3809,84050,At,0,37.2984826678785,-121.893307034472
562882,3034,108855,East,180,37.3473100116541,-121.864709786132
562906,1716,64008,East,175,37.3106938719481,-121.92601528947
562892,2250,82917,North,75,37.2717165701328,-121.920844706214
562868,3260,104774,North,10,37.2731973861448,-121.837557974649
562886,7458,101474,West,50,37.3071173149725,-121.821929748736
562904,680,29974,At,0,37.2618818062153,-121.920906578732
562896,,32977,At,0,,
562871,5994,39423,At,0,37.3488268103502,-121.834369058383
562883,5164,116654,North,300,37.2555307468055,-121.802176309319
562884,4189,59773,At,0,37.355390709926,-121.89914929317
562901,4936,109339,East,51,37.3286197921146,-121.872045450375
562950,1235,136729,East,40,37.2812931369418,-121.87516164785
562951,,32845,,,,
562949,237,50599,At,0,37.2490645492795,-121.894612626199
562945,7194,75569,North,300,37.3306459014938,-121.823542934517
562952,10774,63513,South,51,37.2671691392381,-121.93147214966
562973,,99538,South,,,
562930,,15069,South,,,
562937,8116,12649,West,32,37.3527868274681,-121.832003800833
562961,7010,14332,West,21,37.368302354144,-121.84976892562
562957,9868,126642,North,169,37.418684289459,-121.973952836201
562958,3770,77758,West,15,37.341527829716,-121.891762826598
562946,5682,109317,North,140,37.3519811566541,-121.828980476841
563016,10983,19084,East,78,37.3143584711148,-121.976532876503
563008,12390,60147,At,0,37.3042122730633,-121.950005348599
563005,9193,123375,At,0,37.3836326788229,-121.892197944357
563003,1639,82961,At,0,37.3234276142345,-121.923805423934
563010,7362,79485,At,0,37.3335974425403,-121.836972997478
562983,1763,83907,North,128,37.2871682713941,-121.885856758839
563001,4126,79089,At,0,37.3202318376957,-121.877270773058
562992,6559,121065,South,146,37.2853278992494,-121.825714278419
563013,8571,98416,At,0,37.3255217663707,-121.832517049226
562988,6984,78330,East,6,37.3455111690598,-121.834821104326
563018,8489,127918,At,0,37.2829398848194,-121.759712200843
563062,5034,124277,At,0,37.2444437819646,-121.80392902162
563022,7546,40292,At,0,37.3246967133616,-121.848854856956
563063,2554,70597,East,25,37.278053066681,-121.924581577451
563033,,13870,West,,,
563071,3876,18116,North,220,37.355122501673,-121.854431187994
563046,9466,27158,East,340,37.3980277475114,-121.840505215469
563021,5476,78781,East,3,37.3123764206375,-121.840855146611
563027,3665,106369,At,0,37.3388776853166,-121.879692000934
563049,3534,89957,At,0,37.3327361141931,-121.853638488898
563050,1031,121890,North,120,37.2587174687327,-121.862881918499
563076,560,47552,South,150,37.284826891648,-121.900515109717
563074,3504,59080,East,50,37.334270518569,-121.851318752086
563043,3680,55879,At,0,37.3281068984031,-121.870848658354
563041,9192,114751,North,520,37.3839948719517,-121.896723784239
563159,,6192,North,,,
563157,10072,130503,East,115,37.3816006043073,-121.862281646401
563139,,114993,East,1777,,
563031,6759,32944,At,0,37.293420637655,-121.833214118284
563037,11166,54020,At,0,37.3015451479025,-121.954468028055
563055,10466,41282,South,67,37.2534371793397,-121.931260825528
563038,3729,107073,West,60,37.339110135866,-121.884369840091
563047,4427,70498,South,188,37.2783250235832,-121.822411801998
563064,4897,112826,West,100,37.23185085848,-121.815527646884
563073,5126,3772,North,50,37.2341935565261,-121.817121064041
563025,12668,138214,North,182,37.3392107214607,-121.842428451541
563040,6012,89462,At,0,37.348953368943,-121.821792949358
563075,2141,24045,North,250,37.2522840651931,-121.908832144311
563142,8206,3574,West,136,37.3609035012184,-121.838447913612
563108,6305,12650,At,0,37.3509466384386,-121.836357753523
563096,,42448,East,,,
563048,,91057,South,,,
563060,6982,32999,North,21,37.3508885749433,-121.827027461914
563035,7956,32416,West,324,37.3966807050793,-121.871760688498
563030,9291,63580,West,69,37.3736273125065,-121.837762963003
563070,8720,32592,South,25,37.4018094489036,-121.879777679807
563032,,92982,South,,,
563059,12193,97547,South,250,37.318514634731,-121.950129220961
563042,1376,19975,West,147,37.2389906615201,-121.896207102925
563057,3635,60411,South,290,37.3587811701519,-121.90740632065
563026,4637,27444,At,0,37.3571378004341,-121.906196531235
563024,5372,1418,At,0,37.3139658168761,-121.791524037822
563125,8111,89451,North,117,37.3546375156534,-121.826913385672
563119,4540,41733,West,78,37.2277193353954,-121.830617104659
563034,3718,55824,North,305,37.3400932625655,-121.87916608834
563069,5716,1341,West,100,37.3124160541249,-121.801909914064
563044,1647,26916,South,60,37.3232984654271,-121.919041086217
563061,467,16301,North,77,37.2845003350096,-121.9033254354
563066,2098,47497,At,0,37.3035939560953,-121.861177900093
563067,2178,4080,North,40,37.3165005086786,-121.874037179931
563056,9200,16829,North,285,37.3745643011387,-121.894662904512
563039,242,126158,West,28,37.2746553998598,-121.863765875738
563023,5030,116676,West,446,37.256996877602,-121.80038630081
563058,7006,37047,South,63,37.3442012937606,-121.842676262358
563156,4789,138368,South,943,37.2435441760125,-121.800565229349
563091,,48894,East,,,
563162,7877,114344,At,0,37.3331480977875,-121.807272498572
563105,9177,36827,South,150,37.3829036425312,-121.869245833088
563137,6778,45165,South,153,37.3019951652428,-121.824034939276
563123,3756,79078,At,0,37.3237163480606,-121.869818185284
563128,7022,76042,North,12,37.3628574319015,-121.84779340764
563094,,61071,West,,,
563140,10251,86460,East,117,37.3808223642295,-121.846691429302
563085,3432,77813,West,58,37.3499199908769,-121.874082658105
563143,8877,32482,At,0,37.3700772997088,-121.843013438097
563089,5127,20998,East,100,37.2708228740736,-121.848712709939
563171,3831,88351,At,0,37.3231189187992,-121.87941857597
563174,1459,90639,North,495,37.3166341450407,-121.914352599027
563106,5391,123188,At,0,37.2944686603383,-121.810341368166
563126,,25860,East,,,
563116,10998,53932,East,45,37.295986885215,-121.954286127479
563148,2592,30887,East,20,37.3010379785202,-121.905606627462
563131,,100132,South,,,
563160,7452,23231,North,215,37.3217834911784,-121.819890239359
563112,7504,117534,At,0,37.2030490263997,-121.827678586159
563083,11136,14211,At,0,37.3107337683099,-121.931789792864
563132,9979,98141,West,81,37.4306015101984,-121.968264617653
563101,,5389,South,625,,
563173,5643,55010,North,75,37.2836779703921,-121.83149380966
563164,3492,123551,At,0,37.2937059937578,-121.87357200953
563087,7175,90045,East,75,37.3153056547566,-121.836312178937
563079,4090,36662,North,25,37.3382856312986,-121.926439347019
563109,5403,111902,East,216,37.2931064941921,-121.817961682064
563099,7763,74194,West,138,37.2919140494402,-121.759783828855
563168,12196,78088,At,0,37.3161248246287,-121.951414601574
563114,3030,107250,South,75,37.3477185526504,-121.865732211488
563169,6410,99175,South,10,37.3093004957924,-121.849070602163
563155,,32823,West,,,
563117,8515,23242,At,0,37.3243931796672,-121.82191477889
563098,,102486,,,,
563175,10278,35860,East,75,37.3735186874931,-121.943468003578
563090,,90750,At,0,,
563078,4002,10075,North,125,37.3162809263562,-121.890843692722
563153,4246,83357,North,55,37.3112138996656,-121.903055869644
563122,3438,54702,At,0,37.3486694255383,-121.876710870593
563145,4308,83071,At,0,37.3234146518261,-121.926772454216
563097,2367,61896,At,0,37.3129368270838,-121.881812513145
563152,4595,19953,At,0,37.2514758776339,-121.804023766
563167,3409,55692,East,50,37.3584762780056,-121.892663520691
563161,4043,18732,South,165,37.3242558976839,-121.900121558113
563113,9002,50302,South,60,37.3058441646291,-121.777744845236
563177,5383,35716,South,280,37.2890960812259,-121.828992880916
563194,3669,2694,South,335,37.3308095317763,-121.906541604989
563187,12342,99538,South,50,37.3014180268417,-121.949945863635
563181,8048,110945,At,0,37.3556065205411,-121.819941119877
563190,5035,4850,West,235,37.2090733062489,-121.847001648373
563199,4746,62952,South,51,37.3614170012401,-121.905115250003
563203,3165,26091,South,285,37.3294493995172,-121.924015562005
563111,4666,66263,At,0,37.2531488192228,-121.830858789165
563163,10926,86932,West,517,37.4199850313903,-121.861632081724
563129,,63370,West,,,
563150,2757,18809,At,0,37.3110478481914,-121.895795910507
563127,12510,2936,South,69,37.3208803306069,-121.975434876079
563170,2137,73182,At,0,37.2696402268698,-121.898424853339
563191,4833,92762,South,30,37.2778502827341,-121.835070311895
563180,2905,2530,At,0,37.3417046981791,-121.92414901163
563182,6112,107360,At,0,37.236873305817,-121.830606803775
563184,11136,14211,East,110,37.3106904095817,-121.931415913017
563195,4316,2529,At,0,37.3314935856895,-121.91191887806
563198,12310,16103,East,51,37.3304292766898,-121.936901201797
563202,4752,55868,At,0,37.3288793966896,-121.871294885879
563213,9381,32394,At,0,37.3933563597786,-121.86737769884
563218,5521,85887,North,465,37.3159069105803,-121.843304339006
563209,890,20393,At,0,37.2363529768063,-121.90576007899
563221,,40413,,,,
563223,1634,6060,At,0,37.3545979653393,-121.851753738225
563234,4081,83852,South,29,37.291707183944,-121.88894792665
563250,8200,84590,North,120,37.3506990734235,-121.809663297295
563255,,114982,North,,,
563239,1488,143999,At,0,37.2867389464814,-121.922553675812
563240,3042,2276,South,453,37.3507708982281,-121.920732230281
563231,3786,18721,South,159,37.3164769447377,-121.89780703585
563247,3885,52832,At,0,37.3489773912149,-121.851815468339
563243,3502,110318,East,82,37.3402163747669,-121.890401923771
563212,5139,13408,At,0,37.2757612462403,-121.840783336546
563216,6697,108162,At,0,37.3079585185417,-121.847653940279
563210,6223,38477,North,75,37.3086751330672,-121.830230785341
563222,1829,95941,At,0,37.340189198136,-121.882085203787
